#DEPTH,CASE,POR,Vma,Vsh,Sw,Sh,Sxo,Vma1,Vma2,Vma3,Shm,Shr,DEN,AC,CNL,RT,RXO,GR,SP,CAL,lithology
1570,含油水层,5.637483753,58.68217469,35.68034156,53.30312683,46.69687317,61.53647287,44.30639045,5.682897291,8.692886947,8.233346041,38.46352713,2.325629367,134.026338,14.68637239,1.984356743,1.750639654,140.5284439,48.97842971,22.01812445,粉砂岩
1570.125,含油水层,5.671319826,59.63568622,34.69299396,53.4973014,46.5026986,61.78870667,45.02631357,5.775237224,8.834135426,8.291405271,38.21129333,2.294513353,131.2594828,14.57065447,1.980542486,1.749779521,136.3373631,51.11549879,21.93838137,粉砂岩
1570.25,含油水层,5.542153249,59.1544474,35.30339935,53.56625367,46.43374633,61.62654829,44.6629672,5.728633111,8.76284709,8.060294617,38.37345171,2.151777723,130.0786113,14.40622399,2.011228574,1.777912892,124.1785763,50.00716461,22.13603616,粉砂岩
1570.375,含油水层,5.400075842,60.26870074,34.33122342,52.66251307,47.33748693,60.55010228,45.50425408,5.836539597,8.927907065,7.887589203,39.44989772,2.428936247,140.695076,14.34273496,2.043345023,1.805825073,139.5334714,49.23725268,21.97555351,粉砂岩
1570.5,含油水层,5.481820309,59.62718342,34.89099627,51.26608287,48.73391713,59.16266795,45.01989376,5.774413796,8.832875863,7.896585082,40.83733205,2.230721093,131.2058822,14.33798548,2.072936488,1.832184658,129.1449297,49.70050705,22.12775199,粉砂岩
1570.625,含油水层,5.438508615,60.03278324,34.52870815,50.92540999,49.07459001,58.66802468,45.32613094,5.813692881,8.892959413,7.742614687,41.33197532,2.210466244,134.7234225,14.35955644,2.108017355,1.859451648,135.9675508,49.94143058,21.90995955,粉砂岩
1570.75,含油水层,5.460486303,59.267299,35.2722147,50.15667836,49.84332164,58.08963364,44.74817275,5.739561881,8.779564366,7.932955279,41.91036636,2.280590599,134.8755577,14.5565201,2.111909012,1.857634182,131.6329467,50.64731848,21.7962198,粉砂岩
1570.875,含油水层,5.569564772,58.35486784,36.07556739,49.73327112,50.26672888,57.82300033,44.05926626,5.651200252,8.64440133,8.089729214,42.17699967,2.289893472,135.7613273,14.74965865,2.082975209,1.83031122,135.3257696,50.14366238,22.03601463,粉砂岩
1571,含油水层,5.475357824,57.52647964,36.99816253,51.20842248,48.79157752,59.31568422,43.43381413,5.570977509,8.521688003,8.107261734,40.68431578,2.064476389,123.9755708,14.98198344,2.048126523,1.796732018,140.4071386,50.06244691,22.52637492,粉砂岩
1571.125,含油水层,5.385230185,57.51755058,37.09721923,50.77967747,49.22032253,58.8287214,43.42707249,5.570112801,8.520365295,8.049043933,41.1712786,2.087461682,131.7159798,15.19393284,1.993266621,1.748349502,138.5390179,49.9441985,22.5909021,粉砂岩
1571.25,含油水层,5.253437251,56.81675753,37.92980522,52.13553248,47.86446752,60.35243946,42.89795763,5.502246622,8.416553281,8.216906986,39.64756054,2.192711739,131.1004684,15.40258865,1.930449873,1.695721365,142.2163406,52.2484143,22.23861987,粉砂岩
1571.375,含油水层,5.231839946,55.90535087,38.86280919,52.63541141,47.36458859,60.75941275,42.20982465,5.413984207,8.281542008,8.124001336,39.24058725,2.126105015,131.6551042,15.64448398,1.891802425,1.663009199,139.2771956,52.36791689,22.43051544,粉砂岩
1571.5,含油水层,5.201945092,54.94383106,39.85422385,51.7179753,48.2820247,59.62406823,41.4838551,5.320868737,8.139107222,7.906092934,40.37593177,2.057609661,140.2685584,15.97321725,1.832327139,1.613736911,149.9390779,52.0090633,22.11370105,粉砂岩
1571.625,含油水层,5.084710984,53.91989922,40.99538979,52.33795184,47.66204816,60.08179244,40.71076303,5.221709162,7.987427027,7.743840598,39.91820756,2.131465402,145.2998864,16.21331455,1.812649338,1.597787097,144.7455638,52.91511462,22.14000984,粉砂岩
1571.75,含油水层,4.942583333,54.43517648,40.62224019,50.95698861,49.04301139,58.66835914,41.0998092,5.271609626,8.06375765,7.711370535,41.33164086,2.328920034,138.1961427,16.46198098,1.793933169,1.581003285,152.6863303,52.14598264,21.88963319,粉砂岩
1571.875,含油水层,5.055482679,53.3827449,41.56177242,51.42216648,48.57783352,59.3195575,40.30519918,5.169690081,7.907855644,7.897391016,40.6804425,2.114856496,145.5974833,16.65432831,1.7701028,1.559459189,157.4539393,52.69588856,22.05266349,粉砂岩
1572,含油水层,5.165668088,52.85506,41.97927192,51.83605901,48.16394099,59.8255474,39.90678495,5.118588036,7.829687014,7.989488391,40.1744526,2.28802816,146.8602935,17.576291,1.536827065,1.376793552,149.4860692,53.49840764,22.28658712,粉砂岩
1572.125,非储层,1.718851204,43.76620917,54.51493963,96.58885825,3.411141754,96.94880481,38.27461549,1.49953242,3.992061257,0.359946567,3.051195187,2.197542864,155.2417737,18.63594809,1.288004232,1.182080555,157.6307715,55.11794382,21.93314904,泥岩
1572.25,非储层,1.751505279,42.68100655,55.56748817,94.28185182,5.718148177,94.63636714,37.32557938,1.462350846,3.893076323,0.354515319,5.363632858,2.270025552,169.2813511,19.55461188,1.049737451,0.99677914,141.4981933,55.94362944,22.02639712,泥岩
1572.375,非储层,1.801204472,43.1062579,55.09253763,96.95790683,3.042093174,97.31107918,37.69747204,1.476920949,3.93186491,0.353172358,2.688920816,2.235444073,152.1882251,20.54506042,0.816150181,0.815112615,153.7789179,57.0411242,21.96614295,泥岩
1572.5,非储层,1.778854121,41.90302678,56.3181191,96.58264106,3.417358944,96.93077375,36.64521713,1.435695444,3.822114205,0.348132698,3.069226247,2.2871073,161.2502994,20.66253727,0.81397812,0.812977603,152.5154037,55.79769135,21.84960871,泥岩
1572.625,非储层,1.785591403,42.46927354,55.74513506,95.46027014,4.53972986,95.81655993,37.14041371,1.455096379,3.873763452,0.356289791,4.183440069,2.258780378,154.7046019,20.52689493,0.819617403,0.818640564,141.9471499,55.68896735,21.85627701,泥岩
1572.75,非储层,1.827732077,44.08097442,54.0912935,94.25993618,5.740063821,94.61921897,38.54988537,1.510317011,4.020772041,0.359282791,5.380781029,1.998322804,147.8079327,20.47396794,0.83502074,0.833969374,153.7386171,56.66087762,22.01216057,泥岩
1572.875,非储层,1.853613277,43.80278755,54.34359918,91.47985685,8.520143155,91.83587214,38.30660417,1.50078568,3.995397692,0.356015296,8.164127859,2.147107949,152.0255502,20.43588954,0.853703239,0.852567203,147.5706144,56.81178476,22.21606152,泥岩
1573,非储层,1.85164465,42.47174249,55.67661286,89.47510622,10.52489378,89.82340535,37.14257287,1.455180971,3.873988653,0.348299128,10.17659465,1.962056051,165.7748657,20.35022534,0.867251907,0.866063458,144.8761614,56.66184183,21.9964584,泥岩
1573.125,非储层,1.833939733,43.48067477,54.6853855,91.33331505,8.666684946,91.68982429,38.0249087,1.489749345,3.966016716,0.35650924,8.310175706,2.204254803,175.9853301,20.30566719,0.869936475,0.868735785,160.9793641,55.050595,22.0073174,泥岩
1573.25,非储层,1.814395128,44.58399907,53.6016058,93.95103375,6.04896625,94.30822018,38.98979267,1.527551809,4.066654589,0.357186426,5.691779824,2.092698083,151.7798914,20.21294995,0.871573921,0.870376954,161.4194856,56.19915528,22.14776981,泥岩
1573.375,非储层,1.863810383,44.76641825,53.36977136,92.42892327,7.57107673,92.79061829,39.14932269,1.533801916,4.083293649,0.36169502,7.20938171,2.09980208,163.0906513,20.09923037,0.86891676,0.867776941,142.4205188,56.41772694,21.97042148,泥岩
1573.5,非储层,1.898383574,43.56982029,54.53179614,92.38621869,7.613781305,92.74226358,38.10286864,1.492803678,3.974147975,0.356044881,7.257736424,2.294890759,151.6158856,19.96275621,0.866445608,0.865446635,151.6670034,55.56325988,22.1329811,泥岩
1573.625,非储层,1.955126123,44.74567953,53.29919434,94.64611171,5.353888286,94.99769622,39.13118617,1.533091359,4.081402001,0.351584511,5.002303775,2.207024016,152.5004506,19.84952592,0.863216553,0.862375425,165.4559093,56.04331434,21.84537876,泥岩
1573.75,非储层,1.992202944,45.53986587,52.46793118,97.26935039,2.73064961,97.63078222,39.82572146,1.560302036,4.153842374,0.361431828,2.369217781,2.04879385,154.7022892,19.74262381,0.858818249,0.858122943,138.6787598,56.64535181,22.117605,泥岩
1573.875,非储层,1.990931468,45.69138335,52.31768518,96.05519228,3.944807715,96.41640046,39.95822719,1.565493378,4.167662787,0.36120818,3.583599535,2.302719087,143.9880835,19.56470598,0.852516998,0.851906476,138.2077419,55.90833378,21.87524086,泥岩
1574,非储层,1.942699842,45.26478242,52.79251774,98.13123866,1.868761341,98.5026414,39.58515429,1.550877035,4.128751099,0.371402742,1.497358599,2.191525388,161.3537876,19.39161378,0.857512782,0.856801794,142.3699748,55.80654339,22.34252798,泥岩
1574.125,非储层,1.884890703,46.64162171,51.47348759,95.78348362,4.216516382,96.16270403,40.78923376,1.59805076,4.254337182,0.379220416,3.837295966,1.958954241,143.0052548,19.26355705,0.872302551,0.871392946,143.4779116,56.41768751,22.28682196,泥岩
1574.25,非储层,1.898825339,47.12490219,50.97627247,93.7331531,6.266846902,94.12076137,41.21187432,1.614609077,4.2984188,0.387608271,5.879238631,2.229129239,157.8114736,19.21247841,0.880047643,0.878931433,143.4556046,54.85677419,21.87215485,泥岩
1574.375,非储层,1.856533444,46.43205828,51.71140827,93.93077531,6.069224686,94.32286607,40.60596545,1.590870629,4.235222206,0.392090755,5.67713393,2.18992348,146.8528785,19.0386681,0.898516288,0.897215946,149.5512858,55.75870847,23.24738778,泥岩
1574.5,非储层,1.892493543,47.32784045,50.779666,93.87895514,6.121044857,94.27578973,41.38934877,1.621562215,4.316929472,0.39683459,5.724210268,2.279198887,158.7121707,18.92506141,0.912239514,0.910813054,145.1703872,56.05314035,23.19949356,泥岩
1574.625,非储层,1.880616344,47.97404762,50.14533604,92.63092041,7.369079589,93.03032892,41.95447267,1.64370278,4.375872174,0.399408507,6.969671082,2.195600338,143.6526762,18.82003897,0.918336133,0.916872292,144.5794434,54.7410157,23.23958817,泥岩
1574.75,非储层,1.870041622,48.2959535,49.83400488,93.39741544,6.602584561,93.78613933,42.23598719,1.654732027,4.405234278,0.388723888,6.213860673,2.123363732,152.4749123,18.61260136,0.930243315,0.92871113,143.5896759,55.56337656,23.30969414,泥岩
1574.875,非储层,1.825746765,48.72141597,49.45283726,93.28319725,6.716802753,93.68181014,42.60806449,1.669309364,4.444042123,0.398612893,6.318189859,2.093688057,143.4940927,18.48536733,0.938156668,0.936572478,134.4524257,55.42167672,22.09247899,泥岩
1575,非储层,1.825816932,48.77925792,49.39492515,93.31302303,6.68697697,93.70371087,42.65864868,1.671291164,4.449318079,0.390687842,6.296289127,2.066120154,141.3909348,18.51646376,0.936808337,0.935176861,144.4143637,55.1851808,23.13278322,泥岩
1575.125,非储层,1.796110891,47.7117947,50.49209441,92.56568376,7.43431624,92.96227246,41.7251261,1.634717384,4.351951214,0.396588703,7.037727537,2.256586002,138.0315224,18.48528192,0.933994269,0.932332495,149.3407353,54.75950455,23.25017922,泥岩
1575.25,非储层,1.771769977,48.6678383,49.56039172,95.06016596,4.939834037,95.44794388,42.56120951,1.667473668,4.439155126,0.387777916,4.552056121,1.94877477,154.4478861,18.37954756,0.934726461,0.933082848,134.2507536,54.85871688,23.20873562,泥岩
1575.375,非储层,1.777880082,49.85250132,48.3696186,95.05185302,4.948146976,95.44237285,43.59722616,1.708062986,4.547212173,0.390519828,4.557627148,2.162813041,148.6227714,18.27525915,0.941929981,0.940220466,144.2437676,54.77967869,23.11220816,泥岩
1575.5,非储层,1.780082837,49.96405234,48.25586483,92.71589109,7.284108905,93.11132343,43.69478024,1.711884984,4.557387111,0.39543234,6.888676565,2.258022043,150.005786,18.08561066,0.952876435,0.951130497,157.493589,53.86669252,21.99273591,泥岩
1575.625,非储层,1.780731208,49.78685678,48.43241202,92.17783557,7.822164434,92.57396167,43.53981841,1.705813851,4.541224516,0.396126099,7.426038334,2.059816016,147.5317839,18.06941595,0.956790279,0.95495996,149.470088,55.49525695,21.91971716,泥岩
1575.75,非储层,1.751535324,48.89494544,49.35351924,93.90193399,6.09806601,94.30768761,42.75982023,1.675254888,4.459870321,0.405753625,5.692312385,2.15446891,145.8854304,18.28714851,0.953529795,0.951610594,132.8339321,54.58967286,21.86576877,泥岩
1575.875,非储层,1.730578511,47.626112,50.64330949,92.14620426,7.853795737,92.54287773,41.6501945,1.631781694,4.344135811,0.396673472,7.457122266,2.179871865,161.420555,18.60406821,0.932361201,0.930444171,152.6613365,55.11910967,21.9742597,泥岩
1576,非储层,1.687652341,46.55975563,51.75259203,94.69559186,5.30440814,95.09705528,40.71763988,1.595245838,4.246869905,0.401463422,4.902944718,2.189506667,151.794509,18.78281134,0.915124206,0.913217526,140.7617591,56.15046706,22.9143812,泥岩
1576.125,非储层,1.717798377,47.82000843,50.46219319,95.16376697,4.836233028,95.57341018,41.81976165,1.638425039,4.361821748,0.409643204,4.426589824,2.351142928,146.5404488,18.82166936,0.913723009,0.911770093,142.8593554,55.82874377,22.98879673,泥岩
1576.25,非储层,1.705172348,48.52118581,49.77364184,93.69337273,6.306627266,94.10562176,42.43295833,1.662449011,4.425778465,0.412249026,5.89437824,1.977040475,143.6275738,18.65429331,0.915387842,0.913405168,147.2160503,55.97866647,23.08183795,泥岩
1576.375,非储层,1.705763186,49.38255646,48.91168035,94.6776263,5.322373696,95.09532372,43.18624794,1.691961579,4.504346942,0.417697417,4.904676279,2.097788678,153.7768937,18.29885175,0.939117009,0.937019692,135.7335139,54.17293832,22.84972564,泥岩
1576.5,非储层,1.676117758,50.47286383,47.85101841,92.56939311,7.43060689,92.97868375,44.13974828,1.729318053,4.603797498,0.409290638,7.021316251,2.139881557,145.7904276,18.09349161,0.951833079,0.949650126,143.6157736,55.20234347,21.77744682,泥岩
1576.625,非储层,1.668660933,50.10783885,48.22350022,94.32085126,5.679148745,94.73607903,43.82052505,1.716811445,4.570502357,0.415227778,5.263920967,2.17191441,143.5271972,17.82692979,0.96681511,0.964579044,150.3276337,55.49780826,21.96553553,泥岩
1576.75,非储层,1.671943496,51.43836798,46.88968852,93.46457138,6.535428623,93.8752714,44.98410517,1.762398477,4.691864337,0.410700025,6.124728598,2.14188813,152.2229001,17.52270349,0.984566416,0.982294204,146.842233,53.8990443,22.12336558,泥岩
1576.875,非储层,1.675312535,52.70696039,45.61772707,94.38938436,5.610615645,94.79784166,46.09352012,1.805863412,4.807576863,0.408457304,5.202158341,1.955926492,144.5604828,17.28062188,0.987384845,0.985202656,139.2650387,53.78990409,22.02367103,泥岩
1577,非储层,1.691701538,52.96472842,45.34357004,96.47181177,3.528188225,96.87553877,46.31894454,1.814695147,4.831088741,0.403726992,3.124461233,2.184003656,135.8373791,17.08844894,0.996933364,0.994829034,135.7463141,53.62798479,21.98298097,泥岩
1577.125,非储层,1.72967242,52.12008145,46.15024613,94.73315076,5.26684924,95.12977747,45.58028019,1.785755571,4.754045685,0.396626707,4.870222532,2.094053808,132.9805656,16.93001639,0.996918479,0.99494726,129.4880455,53.77769578,21.89477499,泥岩
1577.25,非储层,1.728054383,53.00737477,45.26457085,96.71835749,3.281642509,97.11533407,46.3562398,1.81615631,4.834978655,0.396976575,2.884665934,1.989558772,144.485569,16.86307128,0.993980093,0.992153555,134.3209934,53.95517213,22.03747825,泥岩
1577.375,非储层,1.755168992,53.28842872,44.95640229,96.81011143,3.189888569,97.20346944,46.60202833,1.825785874,4.860614519,0.393358014,2.796530555,2.241732949,131.3323592,16.93977602,0.996449877,0.994633696,121.1761488,54.66252703,22.03763124,泥岩
1577.5,非储层,1.742572033,52.16220809,46.09521988,94.00422561,5.995774387,94.39868051,45.61712096,1.787198928,4.757888196,0.394454901,5.601319486,2.212861434,157.3383324,16.85244444,1.010235114,1.008367119,140.2794913,52.96560158,22.12569765,泥岩
1577.625,非储层,1.710643182,53.1646804,45.12467641,91.86897364,8.131026365,92.25200483,46.49380741,1.821545968,4.849327025,0.383031198,7.747995167,2.197895579,131.2520553,16.83348408,1.025113452,1.023215259,138.5261241,54.90275626,21.92802575,泥岩
1577.75,非储层,1.748191343,53.33320308,44.91860558,92.05114129,7.948858711,92.4247584,46.64118459,1.827319948,4.864698537,0.373617112,7.575241599,2.422600565,145.2380129,16.7781437,1.03653928,1.034662865,146.7312132,52.60543891,21.93288271,泥岩
1577.875,非储层,1.787877374,53.94106115,44.27106148,94.05510203,5.944897966,94.42534349,47.17277127,1.848146583,4.92014329,0.370241456,5.57465651,2.139075468,125.947879,16.48628586,1.051537215,1.049816952,125.4417077,53.74402308,21.97492491,泥岩
1578,非储层,1.83548726,55.20304831,42.96146443,95.09394257,4.906057429,95.4587178,48.27640977,1.891385207,5.035253329,0.364775224,4.541282205,2.254571184,132.9663993,16.38349887,1.050293822,1.048730478,132.4279674,53.98086534,21.85203848,泥岩
1578.125,非储层,1.79268543,54.13054783,44.07676674,94.40116736,5.598832643,94.76784356,47.33848199,1.854638839,4.937427,0.366676199,5.232156444,2.220941981,138.0681482,16.30919417,1.046788262,1.045336877,130.5978539,52.61926624,21.86204488,泥岩
1578.25,非储层,1.822218869,53.99100432,44.18677681,94.73907273,5.26092727,95.11251041,47.21644779,1.849857753,4.924698772,0.373437685,4.887489585,1.903184248,147.7673763,16.19931733,1.049844214,1.048461538,133.5335701,53.21372854,21.97354096,泥岩
1578.375,非储层,1.85399316,55.0289159,43.11709094,95.3877838,4.612216197,95.76029845,48.12412674,1.885419025,5.019370134,0.372514646,4.239701551,2.376025484,134.6175236,16.1177009,1.053320643,1.051948702,133.4393761,53.38638797,21.91935359,泥岩
1578.5,非储层,1.874648513,56.0288595,42.09649199,95.75690162,4.243098377,96.13331674,48.99860177,1.919679425,5.11057831,0.376415115,3.866683262,2.166168072,126.7278679,15.89039269,1.059511345,1.058216594,131.8019363,52.88147905,21.92138634,泥岩
1578.625,非储层,1.822012741,56.47033756,41.7076497,97.35618082,2.643819178,97.7231351,49.38468508,1.934805493,5.15084699,0.366954279,2.276864899,2.110526084,130.8364533,15.55559172,1.080070395,1.078818467,137.5955337,54.62136948,21.95846841,泥岩
1578.75,非储层,1.823744735,57.58507893,40.59117634,95.52575476,4.474245241,95.88643997,50.35955354,1.972999133,5.252526251,0.360685212,4.113560029,2.348725146,129.1135828,15.32843095,1.087640338,1.086450746,124.9384574,52.76802124,22.03525785,泥岩
1578.875,非储层,1.84843018,57.40588336,40.74568646,98.05068294,1.949317063,98.41831422,50.20284266,1.966859474,5.236181228,0.367631284,1.581685779,2.18721312,129.0005712,15.08999192,1.102098319,1.100919306,120.5284333,52.08959602,22.01033073,泥岩
1579,非储层,1.860483122,58.58950317,39.55001371,96.70042386,3.299576144,97.07513647,51.237947,2.00741305,5.344143121,0.374712613,2.924863531,2.098348464,127.5543391,14.96601812,1.104349014,1.103207633,130.7993829,52.3103133,22.03953674,泥岩
1579.125,非储层,1.815668162,57.74930744,40.4350244,99.52415073,0.475849272,99.89139698,50.50317538,1.978625985,5.267506079,0.367246248,0.108603024,2.044438372,143.0160235,14.89639657,1.101261596,1.100150305,127.0645831,51.9726775,22.17717297,泥岩
1579.25,非储层,1.821951078,58.25770611,39.92034281,98.14489188,1.855108123,98.51441434,50.94778239,1.996044909,5.31387881,0.369522458,1.485585665,2.161245705,145.2052797,14.87159222,1.101755034,1.100612807,123.2610988,53.02006275,22.08687797,泥岩
1579.375,非储层,1.789961543,57.71576995,40.4942685,98.49672016,1.50327984,98.8611422,50.47384603,1.977476912,5.264447014,0.364422036,1.138857805,2.064693486,127.5443619,14.9921229,1.091912035,1.090763034,119.7067679,52.41899637,22.08499386,泥岩
1579.5,非储层,1.816343035,57.31893827,40.86471869,96.97308655,3.026913448,97.33980346,50.12680706,1.963880533,5.228250678,0.366716905,2.660196543,2.227060382,145.6329505,14.99704709,1.094176148,1.093025458,122.2142506,51.93380621,22.07187437,泥岩
1579.625,非储层,1.808435824,57.73014764,40.46141653,98.65616591,1.343834086,99.01540505,50.48641967,1.977969525,5.26575845,0.359239134,0.984594952,2.238768854,140.420139,15.13366259,1.079956462,1.07886264,121.6936858,50.85471143,22.01517775,泥岩
1579.75,非储层,1.783573392,56.77220153,41.44422508,99.64110379,0.358896205,99.99,49.64867247,1.945148057,5.178381005,0.348896205,0.01,2.081182837,134.7132454,15.21424985,1.070935903,1.069862724,126.2202408,52.20543179,21.94143576,泥岩
1579.875,非储层,1.766816714,56.83257988,41.40060341,99.63105314,0.368946863,99.99,49.7014748,1.94721676,5.183888314,0.358946863,0.01,1.986136192,123.3169492,15.37017348,1.057585454,1.05651008,120.8726132,52.93810752,21.94868102,泥岩
1580,非储层,1.746042646,55.67262581,42.58133154,97.84992461,2.15007539,98.2056156,48.68706673,1.907474028,5.078085053,0.355690989,1.794384401,2.320064833,121.4667312,15.57918899,1.040505314,1.039425456,118.5049113,53.8150728,22.05951417,泥岩
1580.125,非储层,1.78915647,55.45917757,42.75166596,99.62655204,0.373447956,99.99,48.50040104,1.900160793,5.058615729,0.363447956,0.01,2.121835488,138.1358491,15.7999008,1.026252305,1.025149526,124.6558109,52.38573673,22.00218816,泥岩
1580.25,非储层,1.782210829,54.38745346,43.83033571,99.63131584,0.36868416,99.99,47.56315222,1.863441025,4.960860215,0.35868416,0.01,2.08096873,130.3990478,16.06052511,1.009536822,1.008428503,144.2996895,52.30172041,22.20137506,泥岩
1580.375,非储层,1.740799855,54.04032891,44.21887123,99.63369173,0.366308266,99.99,47.25958335,1.851547728,4.929197832,0.356308266,0.01,2.179723603,148.8304845,16.1356818,0.99969127,0.998596239,140.5905501,54.16300545,22.06487436,泥岩
1580.5,非储层,1.746664195,54.80638953,43.44694627,99.62496031,0.375039687,99.99,47.92952201,1.877794752,4.999072765,0.365039687,0.01,2.08503815,132.0251966,16.18648817,0.996499268,0.995372615,127.3166065,54.85261976,22.00419555,泥岩
1580.625,非储层,1.785269517,54.91370072,43.30102976,99.61499087,0.385009128,99.99,48.02336826,1.881471484,5.008860975,0.375009128,0.01,2.016751053,142.9498508,16.12581441,1.001067978,0.999920881,128.0263327,53.38328597,23.14527978,泥岩
1580.75,非储层,1.787838625,55.04655943,43.16560195,99.34118066,0.658819339,99.7066958,48.13955643,1.886023533,5.020979459,0.365515135,0.293304204,2.282399436,142.3306864,16.01747574,1.015710819,1.014473921,122.1486014,52.15514698,23.23507892,泥岩
1580.875,非储层,1.763288646,55.2730165,42.96369485,96.84438778,3.155612222,97.21833381,48.33759866,1.893782481,5.041635361,0.373946028,2.781666193,2.351277278,137.371651,15.87619457,1.040749846,1.039391723,128.5515633,52.34055718,23.23712517,泥岩
1581,非储层,1.738211076,56.49804791,41.76374101,94.35354875,5.646451251,94.71741391,49.40891845,1.935754914,5.153374543,0.363865156,5.282586095,2.026719355,136.9167052,15.78244126,1.055354506,1.053939244,125.5224099,53.15435027,23.21442618,泥岩
1581.125,非储层,1.735549028,56.06259165,42.20185932,96.69080437,3.309195634,97.0494026,49.02810135,1.920835167,5.113655132,0.358598233,2.950597401,2.013709383,138.5417553,15.64421874,1.066843155,1.065363683,120.3329605,52.92465955,22.14257617,泥岩
1581.25,非储层,1.715344889,56.63477577,41.64987934,98.53303795,1.466962048,98.89403516,49.52849029,1.94043953,5.165845945,0.36099721,1.105964838,2.009433564,136.5910629,15.40679445,1.078898288,1.077438176,130.4449969,53.32032457,21.97907208,泥岩
1581.375,非储层,1.729780121,57.82784638,40.4423735,98.30854481,1.691455188,98.67370055,50.57185959,1.981316912,5.274669876,0.365155736,1.326299452,2.305239891,141.6571628,15.25139794,1.074603238,1.073222425,123.1588273,54.36371491,22.17885073,泥岩
1581.5,非储层,1.728556037,58.03884518,40.23259878,99.36540512,0.634594877,99.73512338,50.75638318,1.988546223,5.293915778,0.369718254,0.264876624,2.019646078,138.781466,15.12260316,1.075088167,1.073698909,126.3469386,52.6832862,22.23082571,泥岩
1581.625,非储层,1.712573806,57.39270573,40.89472046,99.53433694,0.46566306,99.90912786,50.1913185,1.966407978,5.234979253,0.374790916,0.090872144,2.194449616,138.7147654,15.0435026,1.077447012,1.076003053,124.9689962,52.19113262,22.92908763,泥岩
1581.75,非储层,1.708313357,57.46471181,40.82697483,99.6040423,0.395957704,99.99,50.25428957,1.968875074,5.241547167,0.385957704,0.01,2.028934314,133.8515422,15.06446275,1.0721039,1.070600352,122.8459721,54.12955684,22.88980149,泥岩
1581.875,非储层,1.668338961,57.62220044,40.70946059,99.61046921,0.389530794,99.99,50.39201721,1.974271002,5.255912228,0.379530794,0.01,2.320729264,130.2022204,15.00991897,1.083744497,1.082101241,134.7360176,52.92658405,22.89755924,泥岩
1582,非储层,1.684268831,58.74051884,39.57521233,96.93846766,3.061532345,97.32444634,51.37001388,2.012587199,5.357917762,0.385978681,2.675553664,2.042822286,125.2245587,14.935033,1.10102555,1.099230423,136.0512734,51.91499727,22.86424893,泥岩
1582.125,非储层,1.674789298,58.34727633,39.97793437,95.72381099,4.276189008,96.10941288,51.02611373,1.999113794,5.322048807,0.385601888,3.89058712,2.128083153,130.4576536,14.97776012,1.117456653,1.115494495,123.689641,53.17045746,22.0627023,泥岩
1582.25,非储层,1.705752039,57.18694467,41.10730329,93.3381522,6.6618478,93.73052939,50.01137544,1.959358124,5.216211103,0.392377188,6.269470611,2.090321713,117.4651795,15.08950886,1.124093609,1.121996236,125.6283316,53.05503886,21.91926917,泥岩
1582.375,非储层,1.685709841,56.53414661,41.78014355,94.81997806,5.180021936,95.21585876,49.44048765,1.93699174,5.156667225,0.395880698,4.784141239,2.171543022,133.152944,15.24535415,1.126720857,1.124482081,124.0631502,51.90219185,22.00271618,泥岩
1582.5,非储层,1.641400338,57.21838433,41.14021534,92.52126373,7.478736273,92.91052751,50.03887019,1.96043532,5.219078819,0.389263785,7.089472487,1.929423266,145.0708421,15.28448681,1.139024973,1.136632146,117.6628357,51.26238676,21.99069486,泥岩
1582.625,非储层,1.646062436,58.07679505,40.27714251,91.18564991,8.814350093,91.57578507,50.78957127,1.989846474,5.297377312,0.390135167,8.424214926,2.049954617,130.6676951,15.11043216,1.157466104,1.154979052,125.9023933,50.35132589,22.13310023,泥岩
1582.75,非储层,1.615468675,59.1845639,39.19996742,91.95947899,8.040521007,92.34173755,51.7583421,2.027801219,5.398420586,0.382258555,7.658262451,2.121654434,126.1733437,14.82262186,1.181285039,1.178754479,111.510511,52.66972429,21.93214212,泥岩
1582.875,非储层,1.65742003,59.68543294,38.65714703,94.30490851,5.695091493,94.69446194,52.19636427,2.044962161,5.444106515,0.389553432,5.305538061,1.969304227,128.3482804,14.60096183,1.191426528,1.188935048,118.7701875,51.74373841,22.10533698,泥岩
1583,非储层,1.680283557,59.52038087,38.79933557,94.66301124,5.33698876,95.06056122,52.05202221,2.039307092,5.429051567,0.397549975,4.939438785,2.185580479,124.0085313,14.50505271,1.18387872,1.181454889,123.3146581,51.37918552,22.02199741,泥岩
1583.125,非储层,1.641249068,58.99366021,39.36509072,95.62630582,4.373694179,96.02909501,51.59139217,2.021260413,5.381007627,0.402789186,3.970904993,2.272260553,130.2959237,14.61537378,1.165900957,1.163536026,129.2468352,51.86025805,21.93722481,泥岩
1583.25,非储层,1.681360901,57.85905177,40.45958733,94.65302163,5.346978373,95.0600872,50.59914947,1.982386081,5.277516224,0.407065576,4.939912797,2.127098757,136.8273126,14.84208663,1.151072652,1.148671589,125.9944303,52.4964189,22.05129459,泥岩
1583.375,非储层,1.725217083,57.20040782,41.0743751,93.40396504,6.596034955,93.82179085,50.02314929,1.959819403,5.217439122,0.417825805,6.17820915,2.131777755,126.5621696,15.05262247,1.13174514,1.12931196,131.1800382,51.07159531,22.06842118,泥岩
